007631430205,EMERGEN-C,LEMON LIME,3,30   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
007631430319,EMERGEN-C,FIZZ STRWBRRY KIWI,3,30   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
007631430603,EMERGEN-C,FIZZ COCONUT PNAPL,3,30   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
007631432450,EMERGEN-C,ORANGE CHEWABLES,3,40   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
007631437110,EMERGEN-C,SPR FRT POM POWER,3,30   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
007631437210,EMERGEN-C,SPR FRT TRPL BERRY,3,30   CT,01/01/2017,3.0,0.1,22.76,19.76,6.59,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,N,N
001650055434,FLINSTONE,VITAMINS COMPLETE,4,70   CT,01/01/2017,3.0,0.1,22.72,19.72,4.93,3.0,3.0,3.0,3.0,,,,3.0,3.0,3.0,N,N
001650007909,FLINSTONE,VITAMINS W/IRON,3,60   CT,01/01/2017,2.25,0.1,17.04,14.79,4.93,2.25,2.25,2.25,2.25,,,,2.25,2.25,2.25,N,N
001650008619,FLINSTONE,VITAMINS EXTRA C,3,60   CT,01/01/2017,2.25,0.1,17.04,14.79,4.93,2.25,2.25,2.25,2.25,,,,2.25,2.25,2.25,N,N
004740065339,PK8849520,SWIRL RAZOR SET,3,1    CT,01/22/2017,4.5,0.1,34,29.50,9.83,,,,4.5,4.5,4.5,4.5,4.5,,,N,N
007830008109,PLAYTEX,SPRT UNSCENTED REG,6,18   CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
007830008111,PLAYTEX,SPORT UNSCNT SUPER,6,18   CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
007830000217,PLAYTEX,SPRT FB TMPN SUPER,6,16   CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
007830000216,PLAYTEX,SPRT FB TAMPON REG,6,16   CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
007830009836,PLAYTEX,GNTL GL DEO MLTPAK,6,18CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
007830009833,PLAYTEX,GNTLGLD DEO RG TMP,6,20   CT,01/22/2017,3.0,0.1,22.8,19.80,3.30,,,,3.0,3.0,3.0,3.0,3.0,,,N,N
001150900367,VAGISIL,FEMININE CREAM,4,1OZ,01/22/2017,1.4,0.1,10.64,9.24,2.31,,,,1.4,1.4,1.4,1.4,1.4,,,N,N
004116705400,GOLD BOND,DIABETIC FOOT CRM,4,3.4  OZ,01/22/2017,2.4,0.1,18.16,15.76,3.94,,,,2.4,2.4,2.4,2.4,2.4,2.4,2.4,N,N
004116701650,GOLD BOND,SOFTENING FT CREAM,3,4    OZ,01/22/2017,1.8,0.1,13.62,11.82,3.94,,,,1.8,1.8,1.8,1.8,1.8,1.8,1.8,N,N
004130301396,ESSEVRYDY,HD SCRB SPONGE DS,72,3    CT,01/01/2017,10.8,0.1,81.63,70.83,0.98,10.8,10.8,10.8,,,,,,,,Y,Y
004130300000,ESSEVRYDY,PIZZA PAN/CUTTR FD,36,1    CT,01/01/2017,7.25,0.1,54.84,47.59,1.32,7.25,7.25,7.25,7.25,7.25,7.25,7.25,7.25,,,Y,Y
004130304370,ESSEVRYDY,PORK/BEEFCHKN BONE,4,1    CT,02/19/2017,0.8,0.1,6.04,5.24,1.31,,,,,,,,0.8,0.8,0.8,N,N
003400056002,&TWIZZLER,STRAW TWISTS QTR,240,16OZ,01/01/2017,53.2,0.1,405.6,352.40,1.47,53.2,53.2,43.2,53.2,53.2,53.2,43.2,43.2,43.2,43.2,Y,Y
007426501347,{WILD GRD,AST HUMMUS DIP SHP,32,1    CT,01/01/2017,8.64,0.1,65.81,57.17,1.79,8.64,8.64,8.64,8.64,8.64,,,,,,Y,Y
007151800016,&HODGSON,WHLWHT SPAGHTTI SH,36,16OZ,01/22/2017,7.2,0.1,55.1,47.90,1.33,,,,7.2,7.2,7.2,7.2,7.2,7.2,,Y,Y
004460000000,&FRSHSTEP,1/4 PALLET,18,20LB,01/01/2017,19.8,0.1,151.2,131.40,7.30,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,19.8,,Y,Y
007426500733,{WLD GRDN,HUMMUS DIP PPK,32,1    CT,01/01/2017,8.64,0.1,65.81,57.17,1.79,8.64,8.64,8.64,8.64,8.64,,,,,,Y,N
004000041375,&DOVE,DRKCHOC VAL HEARTS,24,8.87 OZ,01/01/2017,9.6,0.1,73.44,63.84,2.66,9.6,9.6,9.6,9.6,9.6,9.6,9.6,,,,Y,Y
004000049940,&DOVE,RED VLVT HEART M/C,24,7.94 OZ,01/01/2017,9.6,0.1,73.44,63.84,2.66,9.6,9.6,9.6,9.6,9.6,9.6,9.6,,,,Y,Y
004000047412,&MARS,MINIS MIX VALENTIN,32,10.5 OZ,01/01/2017,12.8,0.1,97.92,85.12,2.66,12.8,12.8,12.8,12.8,12.8,12.8,12.8,,,,N,Y
004000048938,&DOVE,MLK CHOC ESTR BNNY,12,4.5  OZ,01/15/2017,4.8,0.1,36.72,31.92,2.66,,,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,N,Y
004000048934,&DOVE,DARK CHOC BUNNY,12,4.5  OZ,01/15/2017,4.8,0.1,36.72,31.92,2.66,,,4.8,4.8,4.8,4.8,4.8,4.8,4.8,4.8,N,Y
004000041689,&DOVE,MC COCNT EASTER DS,24,7.94OZ,01/15/2017,9.6,0.1,73.44,63.84,2.66,,,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,Y,Y
004000041652,&DOVE,ESTR EGGS DRK CHOC,24,8.87 OZ,01/15/2017,9.6,0.1,73.44,63.84,2.66,,,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,Y,Y
004000041685,&DOVE,CHOC EASTER EGGS,24,8.87 OZ,01/15/2017,9.6,0.1,73.44,63.84,2.66,,,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,Y,Y
004000049972,&MARS,CNDY EASTER MX MNI,32,10.5 OZ,01/15/2017,12.8,0.1,97.92,85.12,2.66,,,12.8,12.8,12.8,12.8,12.8,12.8,12.8,12.8,Y,Y
089435600177,{2 MOMS,NUT BAR GOGIBERRY,12,1.5  OZ,01/01/2017,2.4,0.1,18.32,15.92,1.33,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
089435600179,{2 MOMS,NUT BAR GOLDENBRRY,12,1.5  OZ,01/01/2017,2.4,0.1,18.32,15.92,1.33,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
004123500033,MRSRENFRO,CHS CHIPOTLE SAUCE,6,16   OZ,01/15/2017,2.1,0.1,16.06,13.96,2.33,,,2.1,2.1,2.1,2.1,,,,,N,N
004123500034,MRSRENFRO,CHEESE GHOST PPR,6,16   OZ,01/15/2017,2.1,0.1,16.06,13.96,2.33,,,2.1,2.1,2.1,2.1,,,,,N,N
007426500714,{WILD GRD,RSTD PEP HUMUS DIP,6,12   OZ,01/01/2017,1.62,0.1,12.34,10.72,1.79,1.62,1.62,1.62,1.62,1.62,,,,,,N,N
007426500713,{WILD GRD,SUNDRD HUMMUS DIP,6,13.4 OZ,01/01/2017,1.62,0.1,12.34,10.72,1.79,1.62,1.62,1.62,1.62,1.62,,,,,,N,N
007426500712,{WILD GRD,JALAPENO HUMUS DIP,6,13.4OZ,01/01/2017,1.62,0.1,12.34,10.72,1.79,1.62,1.62,1.62,1.62,1.62,,,,,,N,N
007426500711,{WILD GRD,RSTD GRLC HUMUS DP,6,13.4OZ,01/01/2017,1.62,0.1,12.34,10.72,1.79,1.62,1.62,1.62,1.62,1.62,,,,,,N,N
007426500710,{WILD GRD,TRAD HUMMUS DIP,6,13.4OZ,01/01/2017,1.62,0.1,12.34,10.72,1.79,1.62,1.62,1.62,1.62,1.62,,,,,,N,N
007440500986,SPOT SHOT,STAIN REMOVER,12,14   OZ,01/29/2017,5.76,0.1,43.92,38.16,3.18,,,,,5.76,5.76,5.76,5.76,,,N,N
003619212700,SANTA CRU,SANTA CRU ORG DK R,12,16   OZ,01/01/2017,6.6,0.1,50.56,43.96,3.66,6.6,6.6,6.6,6.6,6.6,,,,,,N,N
007151800064,{HODGSONN,BRN RC LASAGNA GF,12,8    OZ,01/01/2017,4.32,0.1,33.08,28.76,2.40,4.32,4.32,4.32,4.32,4.32,,,,,,N,N
001780015845,PURINA,DOGFOOD SALMON TNA,1,15   LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780017251,PURINA,ONE GRN FREE CHKN,1,12.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780015452,PURINA,SMARTBLEND DOG FD,1,15   LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014922,PURINA,ONE ALL BRD SMT BL,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014929,PURINA,1SMT BL SMBT BF/RC,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014937,PURINA,ONE SMTBL CHKN RCE,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014940,PURINA,ONE SMTBL LAMB RCE,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014924,PURINA,1 PPY LRG BRD SMBL,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014935,PURINA,ONE SMBL HLTHY PPY,1,16.5LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001780014932,PURINA,1SM BL VBT MAT7+SR,1,16.5 LB,01/01/2017,2.50,0.1,19.13,16.63,16.63,2.50,2.50,2.25,,,,,,,2.50,N,N
001262381312,ATTA BOY,VITA SNACKS BACON,12,3OZ,01/01/2017,1.68,0.1,12.84,11.16,0.93,1.68,,,,,,,,,,N,N
001262381311,ATTA BOY,VITA SNACKS CHIC,12,3OZ,01/01/2017,1.68,0.1,12.84,11.16,0.93,1.68,,,,,,,,,,N,N
001262381300,ATTA BOY,VITA SNACKS BEEF,12,3    OZ,01/01/2017,1.68,0.1,12.84,11.16,0.93,1.68,,,,,,,,,,N,N
007151800042,{HODGSONN,WHL WHEAT COUSCOUS,8,11OZ,01/01/2017,1.76,0.1,13.44,11.68,1.46,1.76,1.76,1.76,1.76,1.76,,,,,,N,N
004123500032,MRSRENFRO,NACHO CHEESE,6,16   OZ,01/15/2017,2.1,0.1,16.06,13.96,2.33,,,2.1,2.1,2.1,2.1,,,,,N,N
004169564179,{BRASWELL,CRMY VIDONION DRSG,6,12OZ,01/01/2017,1.86,0.1,14.25,12.39,2.07,1.86,1.86,1.86,1.86,1.86,,,,,,N,N
004791400016,HAMEL,SYRP MN PURE MAPLE,12,16OZ,01/01/2017,10.4,0.1,79.2,68.80,5.73,10.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,N,N
079452221012,{TAZOO,ORGC SPCE CHAI TEA,6,20   CT,01/01/2017,3.0,0.1,22.84,19.84,3.31,3.0,,,,,,,,,,N,N
007440173432,{RICE SEL,TRI-COLOR COUSCOUS,4,31.7OZ,01/01/2017,3.28,0.1,25.06,21.78,5.45,3.28,3.28,3.28,3.28,3.28,,,,,,N,N
007440174432,{TEXMATII,ORG WHOL WHEAT COU,4,31.7OZ,01/01/2017,3.28,0.1,25.06,21.78,5.45,3.28,3.28,3.28,3.28,3.28,,,,,,N,N
004130305656,ESSEVRYDY,SMOKED BRATWURST,12,14   OZ,01/22/2017,3.6,0.1,27.48,23.88,1.99,2.52,,,3.6,3.6,3.6,3.6,,3.6,3.6,N,N
004130304601,ESSEVRYDY,SLICD STRAWBERRIES,24,9OZ,01/29/2017,4.08,0.1,31.2,27.12,1.13,,,,,4.08,4.08,4.08,,,4.08,N,N
003100090000,BERTOLLI,STFD SHLL BOLOGNES,8,25   OZ,01/08/2017,5.93,0.1,45.36,39.43,4.93,,5.93,5.93,5.93,,,,5.93,5.93,5.93,N,N
003100090002,BERTOLLI,MANICOTI ALLA VDKA,8,24OZ,01/08/2017,5.93,0.1,45.36,39.43,4.93,,5.93,5.93,5.93,,,,5.93,5.93,5.93,N,N
007790036393,JMMY DEAN,MAPLE SSG PNCK SW,4,15   OZ,03/05/2017,2.0,0.1,15.3,13.30,3.33,,,,,,,,,,2.0,N,N
004980011308,RICHS,BUNS WHEAT/HAMBURG,180,2 OZ,01/22/2017,4.0,0.1,30.63,26.63,0.15,,,,4.0,4.0,4.0,,,,,N,N
003140004143,TYSON,MAC & CHEESE,30,5LB,02/05/2017,6.0,0.1,45.77,39.77,1.33,,,,,,6.0,6.0,6.0,,,N,N
007124900000,LOREAL,EXPERTISE SHMP/CON,24,8.5  FZ,01/01/2017,13.2,0.1,101.06,87.86,3.66,13.2,,,,,,,,,,Y,Y
007124900000,LOREAL,ADVAN SHMP/CON PDQ,24,12.6 FZ,01/15/2017,9.6,0.1,73.32,63.72,2.66,,,9.6,9.6,9.6,9.6,9.6,9.6,9.6,,Y,Y
007124900000,LOREAL,ADVAN SHMP/CON PDQ,24,12.6 FZ,01/15/2017,9.6,0.1,73.32,63.72,2.66,,,9.6,9.6,9.6,9.6,9.6,9.6,9.6,,Y,Y
082775507004,BRUT,DEODORANT AEROSOL,6,10OZ,01/01/2017,2.1,0.1,16.02,13.92,2.32,2.1,2.1,2.1,2.1,,,,2.1,2.1,2.1,N,N
007940056187,SUAVE,AP/DEO COCONT KISS,6,2.6  OZ,01/22/2017,1.2,0.1,9.15,7.95,1.33,,,,1.2,1.2,1.2,1.2,1.2,,,N,N
004589300110,SUAVE,DEO INVSLD SWT PEA,6,2.6OZ,01/22/2017,1.2,0.1,9.15,7.95,1.33,,,,1.2,1.2,1.2,1.2,1.2,,,N,N
007940076420,SUAVE,INVIS SLD SHWRFRSH,6,2.6OZ,01/22/2017,1.2,0.1,9.15,7.95,1.33,,,,1.2,1.2,1.2,1.2,1.2,,,N,N
007940015246,SUAVE,AP IS TROP PARADSE,6,2.6OZ,01/22/2017,1.2,0.1,9.15,7.95,1.33,,,,1.2,1.2,1.2,1.2,1.2,,,N,N
007940076380,SUAVE,INVIS SLD BABYPWDR,6,2.6OZ,01/22/2017,1.2,0.1,9.15,7.95,1.33,,,,1.2,1.2,1.2,1.2,1.2,,,N,N
030041668471,ORAL B,CAPROHLTH 40M TWN,6,2    CT,01/22/2017,4.14,0.1,31.51,27.37,4.56,,,,4.14,4.14,4.14,4.14,4.14,,,N,N
030041668470,ORAL B,CA PROHLTH 40S TWN,6,2    CT,01/22/2017,4.14,0.1,31.51,27.37,4.56,,,,4.14,4.14,4.14,4.14,4.14,,,N,N
074892702241,OPTIMUM,100 WHEY VANILLA,3,1CT,01/01/2017,5.4,0.1,41.31,35.91,11.97,5.4,5.4,5.4,5.4,,,,,,,N,N
074892702240,OPTIMUM,100 WHEY CHOCOLATE,3,1LB,01/01/2017,5.4,0.1,41.31,35.91,11.97,5.4,5.4,5.4,5.4,,,,,,,N,N
030005550924,CALTRATE,600 PLUS D,3,120 CT,01/01/2017,4.17,0.1,31.91,27.74,9.25,4.17,4.17,4.17,4.17,,,,4.17,4.17,4.17,N,N
030065135609,OPTIFREE,REPLENISH 20% BONS,6,10   OZ,01/22/2017,6.0,0.1,45.9,39.90,6.65,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,N,N
030065314456,OPTI-FREE,EXPRESS MPDS + 20%,6,10   OZ,01/22/2017,6.0,0.1,45.9,39.90,6.65,,,,6.0,6.0,6.0,6.0,6.0,6.0,6.0,N,N
004116706608,GOLD BOND,LOTION FRGRNC FREE,3,14   FZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004116704527,GOLD BOND,DAILY MOIST LOTION,3,14.5 FZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004116706644,GOLD BOND,ULTIMT RESTRNG LTN,3,13OZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004116706651,GOLD BOND,ULTIM HEALING LTN,3,14OZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004116706654,GOLD BOND,ULTIMATE SOFTENING,3,14OZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004116705350,GOLD BOND,DIABETIC LOTION,3,13   FZ,01/22/2017,2.55,0.1,19.44,16.89,5.63,,,,2.55,2.55,2.55,2.55,2.55,2.4,2.4,N,N
004834100014,SWISSPERS, SUPREME ROUNDS,6,80   CT,01/01/2017,1.38,0.1,10.5,9.12,1.52,1.38,1.38,1.38,1.38,,,,,,,N,N
004834100016,SWISSPERS, SUPREME OVL,3,50   CT,02/19/2017,0.93,0.1,7.09,6.16,2.05,,,,,,,,0.93,0.93,0.93,N,N
004834193080,SWISSPERS,COTTON SQUARES,1,80   CT,01/01/2017,0.22,0.1,1.68,1.46,1.46,0.22,0.22,0.22,0.22,,,,,,,N,N
007092204921,WILLERT,FSHN HD FLYSWATTER,96,1    CT,03/05/2017,9.6,0.1,73.5,63.90,0.67,,,,,,,,,,9.6,Y,Y
007675300000,GOOD COOK,FALL CLR UTENSL FD,96,4    CT,01/01/2017,14.62,0.1,111.85,97.23,1.01,14.62,,,,,,,,,,Y,Y
007675300000,GOOD COOK,AIR PERFECT AST FS,36,1    CT,01/01/2017,27.24,0.1,208.46,181.22,5.03,27.24,,,,,,,,,,Y,Y
007289400000,RITZENHAL,KITCHEN TOWEL VAL,18,1    CT,01/01/2017,6.35,0.1,48.56,42.21,2.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,6.35,,,Y,Y
007289400000,RITZENHAL,VAL KITCHEN TOWEL,36,1    CT,01/01/2017,12.51,0.1,95.74,83.23,2.31,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,,,Y,Y
007675300000,GOOD COOK,SPRINKLES BAKEWARE,36,1    CT,01/01/2017,29.93,0.1,229.06,199.13,5.53,29.93,,,,,,,,,,Y,Y
007164100000,MR SKETCH,MIXED COLORING DSP,38,1    CT,01/01/2017,19.98,0.1,152.94,132.96,3.50,19.98,19.98,19.98,19.98,19.98,19.98,19.98,19.98,,,Y,Y
007279983140,&WERTHERS,CANDY ASRTD DSP,60,2.75 OZ,01/01/2017,12.0,0.1,92.4,80.40,1.34,12.0,12.0,12.0,12.0,,,,,,,Y,Y
007205861484,{LOL,CPCINO KC DSP 36CT,36,1    CT,01/01/2017,24.82,0.1,190.42,165.60,4.60,24.82,24.82,24.82,24.82,24.82,,,,,,Y,N
001030006426,&DIAMOND,GLAZED NUT SHIPPER,60,1CT,01/01/2017,33.9,0.1,259.8,225.90,3.77,33.9,,,,,,,,,,Y,Y
007205800000,{LOL,COCOA SS 36PC DSP,36,1    CT,01/01/2017,24.84,0.1,190.42,165.58,4.60,24.84,24.84,24.84,24.84,24.84,,,,,,Y,N
003700094154,&CHARMIN,UL STR/SFT MXD MOD,42,1    CT,02/05/2017,76.0,0.1,582.99,506.99,12.07,,,,,,76.0,76.0,76.0,,,Y,Y
002310010280,PEDIGREE,ADULT CNUT DOG PLT,18,17LB,02/05/2017,31.5,0.1,243.18,211.68,11.76,,,,,,31.5,31.5,31.5,27.0,,Y,Y
007279983140,WERTHERS,SUGAR FREE,12,2.75OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279905027,RIESEN,CHOC CHEWS,12,5.5OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279949016,STORCK,WERTH CRMY CARAMEL,12,5.50OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,2.4,2.4,N,N
007279933512,WERTHERS,CARAMEL COFFEE,12,5.5  OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,2.4,2.4,N,N
007279900861,WERTHERS,CANDY BAG,12,5.5OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,2.4,2.4,N,N
007279979293,WERTHERS,SF CARAMEL APPLE,12,2.75 OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279976352,STORCK,WERTHER SF COFFEE,12,2.75OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279903798,WERTHERS,SFT CARAMEL MD BAG,12,4.51 OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279903722,WERTHERS,CHEWY CARAMELS BAG,12,5    OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279903824,WERTHERS,SF CHEWY CARAMELS,12,2.75 OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279911238,WERTHER'S,CML APPL FLLD PEG,12,5.5  OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,2.4,2.4,N,N
007279903655,WERTHERS,ORGNL CARAMEL CHOC,12,2.35 OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
007279903828,WERTHERS,SF CHOC CHWY CARML,12,2.75 OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,,,,,,,N,N
089435600176,{2 MOMS,NUTBAR CRNBRY CRSH,12,1.5  OZ,01/01/2017,2.4,0.1,18.49,16.09,1.34,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
089435600175,{2 MOMS,NUTBAR BLUBRY BRST,12,1.5  OZ,01/01/2017,2.4,0.1,18.49,16.09,1.34,2.4,2.4,2.4,2.4,2.4,,,,,,N,N
007205861480,{LND O LK,COCOA SS SUPREME,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861481,{LND O LK,COCOA MINT SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861482,{LND O LK,COCOA FR VANILA SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861483,{LND O LK,COCOA WHITE SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861484,{LND O LK,CAPPUCCINO SPRM SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861485,{LND O LK,CAPPUCNO FR VAN SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
007205861486,{LND O LK,CPPCNO WC CRML SS,6,5.3  OZ,01/01/2017,4.14,0.1,31.74,27.60,4.60,4.14,4.14,4.14,4.14,4.14,,,,,,N,N
019029800025,LOUISIANA,HOT SAUCE,12,12   OZ,01/08/2017,2.04,0.1,15.72,13.68,1.14,,2.04,2.04,2.04,2.04,,,,,2.04,N,N
003400031273,HERSHEY,SIMPLY 5 CHOC SYRP,12,21.8 OZ,01/01/2017,3.6,0.1,27.6,24.00,2.00,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,N,N
001112019023,WOOLITE,PET OXY STAIN RMVR,6,22   FZ,02/26/2017,3.0,0.1,23.1,20.10,3.35,,,,,,,,,3.0,3.0,N,N
004157008976,BLUDIAMND,UNSWT COCNUT BLEND,12,32FZ,01/01/2017,2.76,0.1,21.26,18.50,1.54,2.76,2.76,2.76,2.76,,,,,,,N,N
004157008977,BLUDIAMND,ALMND COCNUT VANLA,12,32FZ,01/01/2017,2.76,0.1,21.26,18.50,1.54,2.76,2.76,2.76,2.76,,,,,,,N,N
004157008974,BLUDIAMND,ALMND COCNUT BLEND,12,32FZ,01/01/2017,2.76,0.1,21.26,18.50,1.54,2.76,2.76,2.76,2.76,,,,,,,N,N
068548401101,CORABELLA,TRICOLOR 4CHS TORT,12,8    OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,N,N
068548401103,CORABELLA,RICOTTA&CHS TORTLN,12,8    OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,N,N
068548401104,CORABELLA,CLSC 4 CHS TRTLONI,12,8    OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,N,N
068548401107,CORABELLA,VEG&CHS TORTELLINI,12,8    OZ,01/01/2017,2.4,0.1,18.48,16.08,1.34,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,,,N,N
002310011130,PEDIGREE,ADL SK & VG DOG FD,1,17   LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
002310011555,PEDIGREE,DOG FD SMKY SM RC,1,14.5 LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
002310003069,PEDIGREE,WEIGHT MAINT DG FD,1,15LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
002310029161,PEDIGREE,SMALL BREED ORIG,1,15.9LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
002310010280,PEDIGREE,ADULT COMP NUT DOG,1,17LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
002310010281,PEDIGREE,ADULT LG BRD DOG,1,17LB,02/05/2017,1.75,0.1,13.51,11.76,11.76,,,,,,1.75,1.75,1.75,1.5,,N,N
070581472833,EARLY CAL,OLIVES SL RP W JAL,24,2.25OZ,01/15/2017,2.9,0.1,22.32,19.42,0.81,,,2.9,2.9,2.9,2.4,,,,,N,N
